"Mead.1000" "Powell.3490" "correlation" "mean" "delta.mean"
"1269" 38 30 0.88814789056778 0.82029373650108 0.250738660907127
"1270" 39 30 0.887559413909912 0.824855291576674 0.255300215982721
"1271" 40 30 0.882539033889771 0.830047516198704 0.260492440604752
"1272" 0 31 0.810542702674866 0.408280777537797 -0.161274298056156
"1273" 1 31 0.855937898159027 0.446488120950324 -0.123066954643628
"1274" 2 31 0.883838832378387 0.47280777537797 -0.0967473002159827
"1275" 3 31 0.902121484279633 0.493749460043197 -0.0758056155507559
"1276" 4 31 0.922954678535461 0.517451403887689 -0.0521036717062635
"1277" 5 31 0.94066596031189 0.533563714902808 -0.0359913606911447
"1278" 6 31 0.948597490787506 0.550630669546436 -0.0189244060475162
"1279" 7 31 0.954103887081146 0.565304535637149 -0.00425053995680347
"1280" 8 31 0.972045421600342 0.580682505399568 0.0111274298056155
"1281" 9 31 0.976612329483032 0.593088552915767 0.0235334773218143
"1282" 10 31 0.986838459968567 0.604941684665227 0.0353866090712743
"1283" 11 31 0.972496151924133 0.618289416846652 0.0487343412526998
"1284" 12 31 0.965420424938202 0.629365010799136 0.0598099352051836
"1285" 13 31 0.959024846553802 0.638799136069114 0.069244060475162
"1286" 14 31 0.955914437770844 0.64768898488121 0.0781339092872571
"1287" 15 31 0.949868381023407 0.657455723542117 0.0879006479481642
"1288" 16 31 0.942129731178284 0.664799136069114 0.095244060475162
"1289" 17 31 0.939277052879333 0.672894168466523 0.10333909287257
"1290" 18 31 0.933767676353455 0.682526997840173 0.11297192224622
"1291" 19 31 0.930926859378815 0.690164146868251 0.120609071274298
"1292" 20 31 0.927401781082153 0.698038876889849 0.128483801295896
"1293" 21 31 0.926006138324738 0.705516198704104 0.135961123110151
"1294" 22 31 0.925080895423889 0.71467818574514 0.145123110151188
"1295" 23 31 0.92635715007782 0.722099352051836 0.152544276457883
"1296" 24 31 0.923978686332703 0.728203023758099 0.158647948164147
"1297" 25 31 0.918752491474152 0.736228941684665 0.166673866090713
"1298" 26 31 0.916696012020111 0.742768898488121 0.173213822894169
"1299" 27 31 0.911029100418091 0.750319654427646 0.180764578833693
"1300" 28 31 0.90618360042572 0.757278617710583 0.187723542116631
"1301" 29 31 0.903712451457977 0.766116630669546 0.196561555075594
"1302" 30 31 0.903075695037842 0.772950323974082 0.20339524838013
"1303" 31 31 0.901266515254974 0.780570194384449 0.211015118790497
"1304" 32 31 0.899065911769867 0.786285097192225 0.216730021598272
"1305" 33 31 0.895470380783081 0.79260475161987 0.223049676025918
"1306" 34 31 0.892094731330872 0.797892008639309 0.228336933045356
"1307" 35 31 0.891413509845734 0.803282937365011 0.233727861771058
"1308" 36 31 0.889611959457397 0.810012958963283 0.24045788336933
"1309" 37 31 0.888648569583893 0.816025917926566 0.246470842332613
"1310" 38 31 0.886449217796326 0.821075593952484 0.251520518358531
"1311" 39 31 0.885559737682343 0.825663066954644 0.256107991360691
"1312" 40 31 0.879784524440765 0.830933045356371 0.261377969762419
"1313" 0 32 0.810542702674866 0.408280777537797 -0.161274298056156
"1314" 1 32 0.855937898159027 0.446488120950324 -0.123066954643628
"1315" 2 32 0.883838832378387 0.47280777537797 -0.0967473002159827
"1316" 3 32 0.902121484279633 0.493749460043197 -0.0758056155507559
"1317" 4 32 0.922954678535461 0.517451403887689 -0.0521036717062635
"1318" 5 32 0.94066596031189 0.533563714902808 -0.0359913606911447
"1319" 6 32 0.948597490787506 0.550630669546436 -0.0189244060475162
"1320" 7 32 0.954103887081146 0.565304535637149 -0.00425053995680347
"1321" 8 32 0.972045421600342 0.580682505399568 0.0111274298056155
"1322" 9 32 0.976612329483032 0.593088552915767 0.0235334773218143
"1323" 10 32 0.986838459968567 0.604941684665227 0.0353866090712743
"1324" 11 32 0.972496151924133 0.618289416846652 0.0487343412526998
"1325" 12 32 0.965420424938202 0.629365010799136 0.0598099352051836
"1326" 13 32 0.959024846553802 0.638799136069114 0.069244060475162
"1327" 14 32 0.955914437770844 0.64768898488121 0.0781339092872571
"1328" 15 32 0.949868381023407 0.657455723542117 0.0879006479481642
"1329" 16 32 0.942129731178284 0.664799136069114 0.095244060475162
"1330" 17 32 0.939277052879333 0.672894168466523 0.10333909287257
"1331" 18 32 0.933767676353455 0.682526997840173 0.11297192224622
"1332" 19 32 0.930926859378815 0.690164146868251 0.120609071274298
"1333" 20 32 0.927379310131073 0.698043196544276 0.128488120950324
"1334" 21 32 0.926006138324738 0.705520518358531 0.135965442764579
"1335" 22 32 0.925081551074982 0.714708423326134 0.145153347732181
"1336" 23 32 0.926421582698822 0.722138228941685 0.152583153347732
"1337" 24 32 0.923813819885254 0.728263498920086 0.158708423326134
"1338" 25 32 0.91898912191391 0.736336933045356 0.166781857451404
"1339" 26 32 0.917099177837372 0.742911447084233 0.173356371490281
"1340" 27 32 0.911711692810059 0.75066090712743 0.181105831533477
"1341" 28 32 0.907292008399963 0.757714902807775 0.188159827213823
"1342" 29 32 0.905332803726196 0.766777537796976 0.197222462203024
"1343" 30 32 0.904700815677643 0.773766738660907 0.204211663066955
"1344" 31 32 0.90276962518692 0.781589632829374 0.212034557235421
"1345" 32 32 0.899825096130371 0.788099352051836 0.218544276457883
"1346" 33 32 0.89642745256424 0.794470842332613 0.224915766738661
"1347" 34 32 0.892753541469574 0.799840172786177 0.230285097192225
"1348" 35 32 0.892230570316315 0.805261339092873 0.23570626349892
"1349" 36 32 0.889825165271759 0.812047516198704 0.242492440604752
"1350" 37 32 0.888728976249695 0.818107991360691 0.248552915766739
"1351" 38 32 0.886865079402924 0.82317494600432 0.253619870410367
"1352" 39 32 0.886255323886871 0.827788336933045 0.258233261339093
"1353" 40 32 0.880181789398193 0.833092872570194 0.263537796976242
"1354" 0 33 0.810542702674866 0.408280777537797 -0.161274298056156
"1355" 1 33 0.855937898159027 0.446488120950324 -0.123066954643628
"1356" 2 33 0.883838832378387 0.47280777537797 -0.0967473002159827
"1357" 3 33 0.902121484279633 0.493749460043197 -0.0758056155507559
"1358" 4 33 0.922954678535461 0.517451403887689 -0.0521036717062635
"1359" 5 33 0.94066596031189 0.533563714902808 -0.0359913606911447
"1360" 6 33 0.948597490787506 0.550630669546436 -0.0189244060475162
"1361" 7 33 0.954103887081146 0.565304535637149 -0.00425053995680347
"1362" 8 33 0.972045421600342 0.580682505399568 0.0111274298056155
"1363" 9 33 0.976612329483032 0.593088552915767 0.0235334773218143
"1364" 10 33 0.986838459968567 0.604941684665227 0.0353866090712743
"1365" 11 33 0.972514986991882 0.61829373650108 0.0487386609071274
"1366" 12 33 0.965425252914429 0.629369330453564 0.0598142548596112
"1367" 13 33 0.959029734134674 0.638803455723542 0.0692483801295897
"1368" 14 33 0.955928206443787 0.647693304535637 0.0781382289416847
"1369" 15 33 0.949868381023407 0.657460043196544 0.0879049676025918
"1370" 16 33 0.9421346783638 0.664803455723542 0.0952483801295897
"1371" 17 33 0.939295828342438 0.67289848812095 0.103343412526998
"1372" 18 33 0.933805227279663 0.682535637149028 0.112980561555076
"1373" 19 33 0.930964469909668 0.690172786177106 0.120617710583153
"1374" 20 33 0.927444458007812 0.698060475161987 0.128505399568035
"1375" 21 33 0.926095843315125 0.705546436285097 0.135991360691145
"1376" 22 33 0.925016522407532 0.71475161987041 0.145196544276458
"1377" 23 33 0.926391303539276 0.722181425485961 0.152626349892009
"1378" 24 33 0.923805117607117 0.728319654427646 0.158764578833693
"1379" 25 33 0.918937265872955 0.736397408207343 0.166842332613391
"1380" 26 33 0.917132019996643 0.742984881209503 0.173429805615551
"1381" 27 33 0.911745846271515 0.750747300215983 0.18119222462203
"1382" 28 33 0.907251060009003 0.757818574514039 0.188263498920086
"1383" 29 33 0.905170619487762 0.766902807775378 0.197347732181426
"1384" 30 33 0.904413938522339 0.773913606911447 0.204358531317495
"1385" 31 33 0.90269523859024 0.781784017278618 0.212228941684665
"1386" 32 33 0.899247765541077 0.78836717062635 0.218812095032397
"1387" 33 33 0.89549446105957 0.794747300215983 0.22519222462203
"1388" 34 33 0.892017304897308 0.800138228941685 0.230583153347732
"1389" 35 33 0.891307711601257 0.805580993520518 0.236025917926566
"1390" 36 33 0.889131307601929 0.812384449244061 0.242829373650108
"1391" 37 33 0.888187646865845 0.818462203023758 0.248907127429806
"1392" 38 33 0.885661840438843 0.823555075593952 0.254
"1393" 39 33 0.885202527046204 0.828181425485961 0.258626349892009
"1394" 40 33 0.879317879676819 0.833520518358531 0.263965442764579
"1395" 0 34 0.810542702674866 0.408280777537797 -0.161274298056156
"1396" 1 34 0.855937898159027 0.446488120950324 -0.123066954643628
"1397" 2 34 0.883838832378387 0.47280777537797 -0.0967473002159827
"1398" 3 34 0.902121484279633 0.493749460043197 -0.0758056155507559
"1399" 4 34 0.922954678535461 0.517451403887689 -0.0521036717062635
"1400" 5 34 0.94066596031189 0.533563714902808 -0.0359913606911447
"1401" 6 34 0.948597490787506 0.550630669546436 -0.0189244060475162
"1402" 7 34 0.954103887081146 0.565304535637149 -0.00425053995680347
"1403" 8 34 0.972045421600342 0.580682505399568 0.0111274298056155
"1404" 9 34 0.976612329483032 0.593088552915767 0.0235334773218143
"1405" 10 34 0.986838459968567 0.604941684665227 0.0353866090712743
"1406" 11 34 0.972514986991882 0.61829373650108 0.0487386609071274
"1407" 12 34 0.965425252914429 0.629369330453564 0.0598142548596112
"1408" 13 34 0.959029734134674 0.63880777537797 0.0692526997840173
"1409" 14 34 0.955928206443787 0.647697624190065 0.0781425485961124
"1410" 15 34 0.949858546257019 0.6574686825054 0.0879136069114471
"1411" 16 34 0.942124664783478 0.664812095032397 0.0952570194384449
"1412" 17 34 0.939290761947632 0.672907127429806 0.103352051835853
"1413" 18 34 0.933795154094696 0.682544276457883 0.112989200863931
"1414" 19 34 0.930934309959412 0.690181425485961 0.120626349892009
"1415" 20 34 0.927424311637878 0.698069114470842 0.12851403887689
"1416" 21 34 0.926085770130157 0.705555075593952 0.136
"1417" 22 34 0.925006330013275 0.714760259179266 0.145205183585313
"1418" 23 34 0.926391303539276 0.722203023758099 0.152647948164147
"1419" 24 34 0.923866629600525 0.728345572354212 0.158790496760259
"1420" 25 34 0.918963134288788 0.736427645788337 0.166872570194385
"1421" 26 34 0.917092859745026 0.74302807775378 0.173473002159827
"1422" 27 34 0.911524653434753 0.750803455723542 0.18124838012959
"1423" 28 34 0.907174825668335 0.757879049676026 0.188323974082073
"1424" 29 34 0.90462589263916 0.767019438444924 0.197464362850972
"1425" 30 34 0.904112815856934 0.774082073434125 0.204526997840173
"1426" 31 34 0.902341306209564 0.781969762419007 0.212414686825054
"1427" 32 34 0.899066686630249 0.788583153347732 0.21902807775378
"1428" 33 34 0.895273804664612 0.795010799136069 0.225455723542117
"1429" 34 34 0.893688023090363 0.800686825053996 0.231131749460043
"1430" 35 34 0.893111050128937 0.806211663066955 0.236656587473002
"1431" 36 34 0.891837656497955 0.813295896328294 0.243740820734341
"1432" 37 34 0.89126580953598 0.819425485961123 0.249870410367171
"1433" 38 34 0.888142585754395 0.82460475161987 0.255049676025918
"1434" 39 34 0.887788116931915 0.829261339092873 0.25970626349892
"1435" 40 34 0.881775557994843 0.834639308855292 0.265084233261339
"1436" 0 35 0.810542702674866 0.408280777537797 -0.161274298056156
"1437" 1 35 0.855937898159027 0.446488120950324 -0.123066954643628
"1438" 2 35 0.883838832378387 0.47280777537797 -0.0967473002159827
"1439" 3 35 0.902121484279633 0.493749460043197 -0.0758056155507559
"1440" 4 35 0.922954678535461 0.517451403887689 -0.0521036717062635
"1441" 5 35 0.94066596031189 0.533563714902808 -0.0359913606911447
"1442" 6 35 0.948597490787506 0.550630669546436 -0.0189244060475162
"1443" 7 35 0.954103887081146 0.565304535637149 -0.00425053995680347
"1444" 8 35 0.972045421600342 0.580686825053996 0.0111317494600432
"1445" 9 35 0.976612329483032 0.593092872570194 0.0235377969762419
"1446" 10 35 0.986843168735504 0.604946004319654 0.0353909287257019
"1447" 11 35 0.972524166107178 0.618298056155508 0.0487429805615551
"1448" 12 35 0.965420424938202 0.629373650107991 0.0598185745140389
"1449" 13 35 0.959024846553802 0.638812095032397 0.069257019438445
"1450" 14 35 0.955914437770844 0.64770626349892 0.0781511879049677
"1451" 15 35 0.949863433837891 0.657477321814255 0.0879222462203024
"1452" 16 35 0.942124664783478 0.664820734341253 0.0952656587473002
"1453" 17 35 0.939290761947632 0.672915766738661 0.103360691144708
"1454" 18 35 0.933772683143616 0.682552915766739 0.112997840172786
"1455" 19 35 0.93090546131134 0.690190064794816 0.120634989200864
"1456" 20 35 0.927419185638428 0.698077753779698 0.128522678185745
"1457" 21 35 0.926080703735352 0.705563714902808 0.136008639308855
"1458" 22 35 0.925001263618469 0.714768898488121 0.145213822894169
"1459" 23 35 0.926418781280518 0.722215982721382 0.15266090712743
"1460" 24 35 0.92385721206665 0.728371490280778 0.158816414686825
"1461" 25 35 0.918970584869385 0.736462203023758 0.166907127429806
"1462" 26 35 0.917088508605957 0.743084233261339 0.173529157667387
"1463" 27 35 0.911565661430359 0.750859611231102 0.181304535637149
"1464" 28 35 0.907137215137482 0.757939524838013 0.188384449244061
"1465" 29 35 0.904649794101715 0.767079913606911 0.197524838012959
"1466" 30 35 0.904076099395752 0.774172786177106 0.204617710583153
"1467" 31 35 0.902319133281708 0.782086393088553 0.2125313174946
"1468" 32 35 0.898927092552185 0.788699784017279 0.219144708423326
"1469" 33 35 0.894963264465332 0.795144708423326 0.225589632829374
"1470" 34 35 0.89331591129303 0.800829373650108 0.231274298056156
"1471" 35 35 0.892245054244995 0.806397408207343 0.236842332613391
"1472" 36 35 0.890425026416779 0.813568034557235 0.244012958963283
"1473" 37 35 0.889044642448425 0.819784017278618 0.250228941684665
"1474" 38 35 0.885198175907135 0.825213822894168 0.255658747300216
"1475" 39 35 0.883793354034424 0.830384449244061 0.260829373650108
"1476" 40 35 0.876870512962341 0.835935205183585 0.266380129589633
"1477" 0 36 0.810542702674866 0.408280777537797 -0.161274298056156
"1478" 1 36 0.855937898159027 0.446488120950324 -0.123066954643628
"1479" 2 36 0.883838832378387 0.47280777537797 -0.0967473002159827
"1480" 3 36 0.902121484279633 0.493749460043197 -0.0758056155507559
"1481" 4 36 0.922954678535461 0.517451403887689 -0.0521036717062635
"1482" 5 36 0.94066596031189 0.533563714902808 -0.0359913606911447
"1483" 6 36 0.948597490787506 0.550630669546436 -0.0189244060475162
"1484" 7 36 0.954103887081146 0.565304535637149 -0.00425053995680347
"1485" 8 36 0.972045421600342 0.580686825053996 0.0111317494600432
"1486" 9 36 0.976612329483032 0.593092872570194 0.0235377969762419
"1487" 10 36 0.986843168735504 0.604946004319654 0.0353909287257019
"1488" 11 36 0.972524166107178 0.618298056155508 0.0487429805615551
"1489" 12 36 0.965420424938202 0.629373650107991 0.0598185745140389
"1490" 13 36 0.959024846553802 0.638812095032397 0.069257019438445
"1491" 14 36 0.955914437770844 0.64770626349892 0.0781511879049677
"1492" 15 36 0.949863433837891 0.657477321814255 0.0879222462203024
"1493" 16 36 0.942124664783478 0.664820734341253 0.0952656587473002
"1494" 17 36 0.939290761947632 0.672915766738661 0.103360691144708
"1495" 18 36 0.933753848075867 0.682557235421166 0.113002159827214
"1496" 19 36 0.930900454521179 0.690198704103672 0.120643628509719
"1497" 20 36 0.927386701107025 0.698086393088553 0.1285313174946
"1498" 21 36 0.926098108291626 0.705572354211663 0.136017278617711
"1499" 22 36 0.9249507188797 0.714786177105832 0.145231101511879
"1500" 23 36 0.926272749900818 0.722246220302376 0.152691144708423
"1501" 24 36 0.923687279224396 0.728401727861771 0.158846652267819
"1502" 25 36 0.918827176094055 0.736501079913607 0.166946004319654
"1503" 26 36 0.917023956775665 0.743127429805616 0.173572354211663
"1504" 27 36 0.911436676979065 0.750911447084233 0.181356371490281
"1505" 28 36 0.906981468200684 0.758 0.188444924406048
"1506" 29 36 0.904329895973206 0.767161987041037 0.197606911447084
"1507" 30 36 0.903865993022919 0.774259179265659 0.204704103671706
"1508" 31 36 0.901905655860901 0.782194384449244 0.212639308855292
"1509" 32 36 0.898538589477539 0.78880777537797 0.219252699784017
"1510" 33 36 0.89443439245224 0.795269978401728 0.225714902807775
"1511" 34 36 0.892857789993286 0.80097192224622 0.231416846652268
"1512" 35 36 0.891701996326447 0.806552915766739 0.236997840172786
"1513" 36 36 0.88971358537674 0.813736501079914 0.244181425485961
"1514" 37 36 0.888290107250214 0.819965442764579 0.250410367170626
"1515" 38 36 0.884221315383911 0.825416846652268 0.255861771058315
"1516" 39 36 0.882780909538269 0.830591792656587 0.261036717062635
"1517" 40 36 0.875463604927063 0.836164146868251 0.266609071274298
"1518" 0 37 0.810542702674866 0.408285097192225 -0.161269978401728
"1519" 1 37 0.855947315692902 0.446496760259179 -0.123058315334773
"1520" 2 37 0.883838832378387 0.47282505399568 -0.0967300215982721
"1521" 3 37 0.902126550674438 0.493775377969762 -0.0757796976241901
"1522" 4 37 0.922954678535461 0.51748596112311 -0.0520691144708423
"1523" 5 37 0.94066596031189 0.533598272138229 -0.0359568034557235
"1524" 6 37 0.948597490787506 0.550665226781857 -0.018889848812095
"1525" 7 37 0.954103887081146 0.565343412526998 -0.00421166306695464
"1526" 8 37 0.972045421600342 0.580730021598272 0.0111749460043197
"1527" 9 37 0.976612329483032 0.593136069114471 0.0235809935205183
"1528" 10 37 0.986843168735504 0.604989200863931 0.0354341252699785
"1529" 11 37 0.972524166107178 0.618341252699784 0.0487861771058316
"1530" 12 37 0.965420424938202 0.629416846652268 0.0598617710583154
"1531" 13 37 0.959043622016907 0.638859611231101 0.069304535637149
"1532" 14 37 0.955928206443787 0.647758099352052 0.0782030237580994
"1533" 15 37 0.949868381023407 0.657533477321814 0.0879784017278618
"1534" 16 37 0.94213855266571 0.664876889848812 0.0953218142548596
"1535" 17 37 0.939295828342438 0.67297192224622 0.103416846652268
"1536" 18 37 0.933796405792236 0.682617710583153 0.113062634989201
"1537" 19 37 0.930902481079102 0.690259179265659 0.120704103671706
"1538" 20 37 0.927382290363312 0.698151187904968 0.128596112311015
"1539" 21 37 0.926039457321167 0.705637149028078 0.136082073434125
"1540" 22 37 0.924968719482422 0.714850971922246 0.145295896328294
"1541" 23 37 0.926300942897797 0.72231101511879 0.152755939524838
"1542" 24 37 0.923733532428741 0.728466522678186 0.158911447084233
"1543" 25 37 0.918880045413971 0.736565874730022 0.167010799136069
"1544" 26 37 0.917018413543701 0.74319222462203 0.173637149028078
"1545" 27 37 0.911400735378265 0.750984881209503 0.181429805615551
"1546" 28 37 0.906955182552338 0.75807343412527 0.188518358531317
"1547" 29 37 0.904420554637909 0.767244060475162 0.19768898488121
"1548" 30 37 0.903911530971527 0.774345572354212 0.204790496760259
"1549" 31 37 0.902129769325256 0.782289416846652 0.2127343412527
"1550" 32 37 0.898877680301666 0.788937365010799 0.219382289416847
"1551" 33 37 0.894862294197083 0.795408207343413 0.22585313174946
"1552" 34 37 0.893269240856171 0.801144708423326 0.231589632829374
"1553" 35 37 0.892280757427216 0.806747300215983 0.23719222462203
"1554" 36 37 0.890437602996826 0.813943844492441 0.244388768898488
"1555" 37 37 0.888970375061035 0.820177105831533 0.250622030237581
"1556" 38 37 0.884963810443878 0.825650107991361 0.256095032397408
"1557" 39 37 0.883415937423706 0.830829373650108 0.261274298056156
"1558" 40 37 0.876064658164978 0.836401727861771 0.266846652267819
"1559" 0 38 0.810542702674866 0.408285097192225 -0.161269978401728
"1560" 1 38 0.855947315692902 0.446496760259179 -0.123058315334773
"1561" 2 38 0.883838832378387 0.47282505399568 -0.0967300215982721
"1562" 3 38 0.902126550674438 0.493775377969762 -0.0757796976241901
"1563" 4 38 0.922954678535461 0.51748596112311 -0.0520691144708423
"1564" 5 38 0.94066596031189 0.533598272138229 -0.0359568034557235
"1565" 6 38 0.948597490787506 0.550665226781857 -0.018889848812095
"1566" 7 38 0.954103887081146 0.565343412526998 -0.00421166306695464
"1567" 8 38 0.972045421600342 0.580730021598272 0.0111749460043197
"1568" 9 38 0.976612329483032 0.593136069114471 0.0235809935205183
"1569" 10 38 0.986843168735504 0.604989200863931 0.0354341252699785
"1570" 11 38 0.972524166107178 0.618341252699784 0.0487861771058316
"1571" 12 38 0.965420424938202 0.629416846652268 0.0598617710583154
"1572" 13 38 0.959043622016907 0.638859611231101 0.069304535637149
"1573" 14 38 0.955928206443787 0.647758099352052 0.0782030237580994
"1574" 15 38 0.949868381023407 0.657533477321814 0.0879784017278618
"1575" 16 38 0.94213855266571 0.664876889848812 0.0953218142548596
"1576" 17 38 0.939295828342438 0.67297192224622 0.103416846652268
"1577" 18 38 0.933806478977203 0.682634989200864 0.113079913606911
"1578" 19 38 0.930958867073059 0.690280777537797 0.120725701943844
"1579" 20 38 0.927439391613007 0.698185745140389 0.128630669546436
"1580" 21 38 0.926129102706909 0.705676025917927 0.136120950323974
"1581" 22 38 0.925081551074982 0.71489848812095 0.145343412526998
"1582" 23 38 0.926418125629425 0.722358531317495 0.152803455723542
"1583" 24 38 0.923837661743164 0.72851403887689 0.158958963282937
"1584" 25 38 0.918931365013123 0.736613390928726 0.167058315334773
"1585" 26 38 0.917119562625885 0.743239740820734 0.173684665226782
"1586" 27 38 0.911494731903076 0.751036717062635 0.181481641468683
"1587" 28 38 0.907011568546295 0.758133909287257 0.188578833693305
"1588" 29 38 0.904491543769836 0.767304535637149 0.197749460043197
"1589" 30 38 0.903917014598846 0.774414686825054 0.204859611231102
"1590" 31 38 0.902069926261902 0.782358531317495 0.212803455723542
"1591" 32 38 0.898851573467255 0.789006479481641 0.219451403887689
"1592" 33 38 0.895041525363922 0.795494600431965 0.225939524838013
"1593" 34 38 0.893494188785553 0.801239740820734 0.231684665226782
"1594" 35 38 0.892543137073517 0.806859611231102 0.237304535637149
"1595" 36 38 0.890431046485901 0.814103671706264 0.244548596112311
"1596" 37 38 0.889062523841858 0.820362850971922 0.25080777537797
"1597" 38 38 0.884664058685303 0.825866090712743 0.256311015118791
"1598" 39 38 0.883301556110382 0.831058315334773 0.261503239740821
"1599" 40 38 0.876230299472809 0.836652267818574 0.267097192224622
"1600" 0 39 0.810542702674866 0.408306695464363 -0.16124838012959
"1601" 1 39 0.855947315692902 0.446518358531317 -0.123036717062635
"1602" 2 39 0.883838832378387 0.472846652267819 -0.0967084233261339
"1603" 3 39 0.902126550674438 0.493796976241901 -0.0757580993520518
"1604" 4 39 0.922954678535461 0.517507559395248 -0.0520475161987041
"1605" 5 39 0.94066596031189 0.533619870410367 -0.0359352051835853
"1606" 6 39 0.948597490787506 0.550686825053996 -0.0188682505399568
"1607" 7 39 0.954103887081146 0.565365010799136 -0.00419006479481643
"1608" 8 39 0.972045421600342 0.58075161987041 0.0111965442764579
"1609" 9 39 0.976612329483032 0.593157667386609 0.0236025917926566
"1610" 10 39 0.986843168735504 0.605010799136069 0.0354557235421167
"1611" 11 39 0.972524166107178 0.618362850971922 0.0488077753779698
"1612" 12 39 0.965420424938202 0.629438444924406 0.0598833693304536
"1613" 13 39 0.959043622016907 0.63888120950324 0.0693261339092873
"1614" 14 39 0.955928206443787 0.64777969762419 0.0782246220302376
"1615" 15 39 0.949873387813568 0.657555075593952 0.088
"1616" 16 39 0.942124664783478 0.664902807775378 0.0953477321814256
"1617" 17 39 0.939286947250366 0.672997840172786 0.103442764578834
"1618" 18 39 0.933802664279938 0.68266090712743 0.113105831533477
"1619" 19 39 0.930961430072784 0.690306695464363 0.12075161987041
"1620" 20 39 0.927430689334869 0.698211663066955 0.128656587473002
"1621" 21 39 0.926154375076294 0.70570626349892 0.136151187904968
"1622" 22 39 0.925092339515686 0.714937365010799 0.145382289416847
"1623" 23 39 0.926455736160278 0.722397408207343 0.152842332613391
"1624" 24 39 0.923820316791534 0.728552915766739 0.158997840172786
"1625" 25 39 0.918902397155762 0.736652267818575 0.167097192224622
"1626" 26 39 0.917103826999664 0.743278617710583 0.173723542116631
"1627" 27 39 0.911588668823242 0.751079913606911 0.181524838012959
"1628" 28 39 0.907066285610199 0.758177105831534 0.188622030237581
"1629" 29 39 0.904688775539398 0.767356371490281 0.197801295896328
"1630" 30 39 0.904141902923584 0.774466522678186 0.204911447084233
"1631" 31 39 0.90230131149292 0.782410367170626 0.212855291576674
"1632" 32 39 0.899207234382629 0.789058315334773 0.219503239740821
"1633" 33 39 0.89528214931488 0.795546436285097 0.225991360691145
"1634" 34 39 0.893630981445312 0.801295896328294 0.231740820734341
"1635" 35 39 0.892538547515869 0.806924406047516 0.237369330453564
"1636" 36 39 0.890220761299133 0.814190064794816 0.244634989200864
"1637" 37 39 0.88878345489502 0.820462203023758 0.250907127429806
"1638" 38 39 0.884637117385864 0.826 0.256444924406047
"1639" 39 39 0.883921086788177 0.831252699784017 0.261697624190065
"1640" 40 39 0.877149164676666 0.836924406047516 0.267369330453564
"1641" 0 40 0.810542702674866 0.408328293736501 -0.161226781857451
"1642" 1 40 0.855947315692902 0.446539956803456 -0.123015118790497
"1643" 2 40 0.883838832378387 0.472868250539957 -0.0966868250539957
"1644" 3 40 0.902126550674438 0.493818574514039 -0.0757365010799136
"1645" 4 40 0.922959744930267 0.517529157667387 -0.0520259179265659
"1646" 5 40 0.94066596031189 0.533641468682505 -0.0359136069114471
"1647" 6 40 0.948597490787506 0.550708423326134 -0.0188466522678186
"1648" 7 40 0.954103887081146 0.565386609071274 -0.00416846652267822
"1649" 8 40 0.972045421600342 0.580773218142549 0.0112181425485961
"1650" 9 40 0.976612329483032 0.593179265658747 0.0236241900647949
"1651" 10 40 0.986843168735504 0.605032397408207 0.0354773218142549
"1652" 11 40 0.972524166107178 0.61838444924406 0.048829373650108
"1653" 12 40 0.965420424938202 0.629460043196544 0.0599049676025918
"1654" 13 40 0.959043622016907 0.638902807775378 0.0693477321814255
"1655" 14 40 0.955928206443787 0.647801295896328 0.0782462203023758
"1656" 15 40 0.949878334999084 0.657576673866091 0.0880215982721383
"1657" 16 40 0.9421346783638 0.664924406047516 0.0953693304535638
"1658" 17 40 0.939291894435883 0.673019438444924 0.103464362850972
"1659" 18 40 0.933807730674744 0.682682505399568 0.113127429805616
"1660" 19 40 0.930971443653107 0.690328293736501 0.120773218142549
"1661" 20 40 0.927435696125031 0.698233261339093 0.12867818574514
"1662" 21 40 0.92615932226181 0.705727861771058 0.136172786177106
"1663" 22 40 0.925092339515686 0.714963282937365 0.145408207343413
"1664" 23 40 0.926460742950439 0.722423326133909 0.152868250539957
"1665" 24 40 0.92382538318634 0.728578833693305 0.159023758099352
"1666" 25 40 0.918903946876526 0.736682505399568 0.167127429805616
"1667" 26 40 0.917112410068512 0.743313174946004 0.173758099352052
"1668" 27 40 0.911574959754944 0.75111879049676 0.181563714902808
"1669" 28 40 0.907114148139954 0.758215982721382 0.18866090712743
"1670" 29 40 0.904624819755554 0.767408207343413 0.19785313174946
"1671" 30 40 0.904156506061554 0.774522678185745 0.204967602591793
"1672" 31 40 0.902299821376801 0.782470842332613 0.212915766738661
"1673" 32 40 0.899180054664612 0.78911879049676 0.219563714902808
"1674" 33 40 0.895261228084564 0.795611231101512 0.226056155507559
"1675" 34 40 0.893660247325897 0.801377969762419 0.231822894168467
"1676" 35 40 0.8926100730896 0.807032397408207 0.237477321814255
"1677" 36 40 0.890345811843872 0.81431101511879 0.244755939524838
"1678" 37 40 0.8890540599823 0.82060475161987 0.251049676025918
"1679" 38 40 0.884837329387665 0.826164146868251 0.256609071274298
"1680" 39 40 0.883839011192322 0.831429805615551 0.261874730021598
"1681" 40 40 0.877076387405396 0.837127429805615 0.267572354211663
